trade_date,ticker,net_buy_amount,consecutive_buy_days,buy_intensity_pct,open,close,future_return_20d
2026-02-02,170920,-11826750,0,-0.0044337424469744246,26600,25250,0
2026-02-02,171090,131316000,1,0.02335599188965049,62700,58600,1
2026-02-02,175330,-21281500,0,-0.00044298800612332874,25500,25300,0
2026-02-02,180640,1181345100,1,0.015998914000778765,115100,110600,0
2026-02-02,181710,21437700,1,0.002111366210357485,31600,31000,0
2026-02-02,183300,-106497500,0,-0.008993586232433777,119400,113200,0
2026-02-02,185750,-91034150,0,-0.007870344758918391,86200,83800,0
2026-02-02,189300,39608800,1,0.0037848827080579303,102400,97500,0
2026-02-02,192080,-710400,0,-6.57871056583923e-05,53400,51000,0
2026-02-02,192400,26963950,1,0.0028239095765866832,27300,26850,0
2026-02-02,192820,-1131839050,0,-0.05265354611017493,202000,189400,0
2026-02-02,194370,123347935,1,0.034872195432150935,11950,12190,0
2026-02-02,195870,-20358300,0,-0.00191914592760181,64000,62400,0
2026-02-02,195940,59224700,1,0.003849977011828457,54500,54300,0
2026-02-02,196170,-844221750,0,-0.004004603757923002,398000,394000,0
2026-02-02,200710,-35798675,0,-0.007460585413617119,36400,35700,0
2026-02-02,204270,5144025,1,0.0003917286775365909,23200,22700,0
2026-02-02,204320,317830450,1,0.011023656676157045,61800,61400,0
2026-02-02,204620,1220789462,1,0.37313737880003883,4690,4655,0
2026-02-02,206640,-127520440,0,-0.04305715240284742,13030,12610,0
2026-02-02,207940,-91320500,0,-0.00011529810465368109,1745000,1711000,0
2026-02-02,211050,-114187930,0,-0.015843430614795703,15050,14630,0
2026-02-02,213420,-450758825,0,-0.048602240637935876,37500,37350,0
2026-02-02,213500,3391210,1,0.0017333864569939806,8410,8220,0
2026-02-02,214150,426383450,1,0.008953381877931679,73000,72700,0
2026-02-02,214320,546321210,1,0.07366790857605178,18900,18540,0
2026-02-02,214370,-276940200,0,-0.004850172187643419,115900,106300,0
2026-02-02,214430,-36866500,0,-0.004239679837098037,125100,119000,0
2026-02-02,214450,-2980757750,0,-0.06790459050195043,456000,422500,0
2026-02-02,215000,60400,1,1.6566026615052414e-05,59500,58100,0
2026-02-02,215200,-14711750,0,-0.00330462977298044,44250,42950,0
2026-02-02,218410,-172674575,0,-0.013545063332370204,46850,48100,0
2026-02-02,219130,-49127150,0,-0.021582004417608918,34850,36050,0
2026-02-02,220100,-855200825,0,-0.15888304454249902,24050,24000,0
2026-02-02,222800,-496443000,0,-0.02230606799229963,62000,59600,0
2026-02-02,225570,-50949800,0,-0.006159280324484874,12870,12560,0
2026-02-02,226950,-330040800,0,-0.012497584589380823,133900,130800,0
2026-02-02,229640,-17852300,0,-0.0015024086290831322,40000,38800,0
2026-02-02,236200,-52230550,0,-0.016994082567398403,42700,42350,0
2026-02-02,237690,-419655050,0,-0.013206216076533547,153700,153500,0
2026-02-02,240810,-4374800700,0,-0.08755307896407578,107500,101800,0
2026-02-02,241560,-1576979800,0,-0.02851219945620987,58900,57700,0
2026-02-02,241710,-1381727350,0,-0.13015615697932917,92000,99400,0
2026-02-02,247540,8018402750,1,0.03822220582401301,227000,214500,0
2026-02-02,248070,-16605685,0,-0.0022390800024652885,15670,15510,0
2026-02-02,249420,-462683075,0,-0.04034252914630922,37600,36250,0
2026-02-02,251270,324502300,1,0.0074463979864474545,52500,50700,0
2026-02-02,251970,72812800,1,0.00932063492063492,63100,63000,0
2026-02-02,252990,2332515520,1,0.3963144816198976,9100,10080,0
2026-02-02,253450,41403900,1,0.0030474426457558317,47550,45200,0
2026-02-02,253590,-39702100,0,-0.006127363219491472,15690,14770,0
2026-02-02,257720,883561800,1,0.027776758372361175,52200,52000,0
2026-02-02,259960,429950000,1,0.003642547007032484,252000,249000,0
2026-02-02,263750,362191750,1,0.010194238494037841,56300,55300,0
2026-02-02,267250,1143111250,1,0.006489250821183094,232500,223000,0
2026-02-02,267260,-995448500,0,-0.003303252452139115,882000,836000,0
2026-02-02,267270,-2462833850,0,-0.047844100399580994,105100,107300,0
2026-02-02,267980,112335350,1,0.041407422581173754,35300,35400,0
2026-02-02,268280,8800,0,1.3333333333333334e-06,134600,132000,0
2026-02-02,271560,6836726350,1,0.14679414321790463,117600,117800,0
2026-02-02,271940,-119341760,0,-0.024380249410203805,13900,13480,0
2026-02-02,272210,791698550,1,0.004510945740062487,92300,92900,0
2026-02-02,272290,119219950,1,0.01685249942920651,31250,35500,0
2026-02-02,272450,2088270,1,0.0006079813436746672,6780,6580,0
2026-02-02,277810,345640000,1,0.002502335007824527,705000,712000,0
2026-02-02,278280,58800,1,9.06604950798954e-06,56800,55100,0
2026-02-02,278470,5284148000,1,0.05152250656268804,273500,274000,0
2026-02-02,280360,1761673350,1,0.1589707154668453,116900,119100,0
2026-02-02,281740,27350,1,1.5701610637691827e-06,26550,26500,0
2026-02-02,281820,-18008400,0,-0.0019406419301044267,45750,44850,0
2026-02-02,282330,145310950,1,0.006988610220861725,121000,120300,0
2026-02-02,284740,23279850,1,0.00447219794130954,23450,23200,0
2026-02-02,285130,628984000,1,0.05663559219760642,67100,64200,0
2026-02-02,290550,93614980,1,0.04835187140123114,9540,9680,0
2026-02-02,290650,591900300,1,0.02713728435366428,86700,87800,0
2026-02-02,290740,-1024835300,0,-0.4360667140939971,23000,23350,0
2026-02-02,293480,10177650,1,0.005636303653454016,10280,10160,0
2026-02-02,294870,-440855725,0,-0.0332787273384708,20400,20100,0
2026-02-02,295310,-38115000,0,-0.00366829498628693,84600,87300,0
2026-02-02,298020,1027524500,1,0.06434435897074721,362500,369000,0
2026-02-02,298040,3751123500,1,0.017636332931955146,2492000,2281000,0
2026-02-02,298050,230807250,1,0.02230306209839008,234000,231000,0
2026-02-02,298380,4129736250,1,0.03766104723784106,199000,198300,0
2026-02-02,300080,-548364540,0,-0.21728736949296465,15960,15290,0
2026-02-02,300720,1202630,1,9.664453216503703e-05,17180,16920,0
2026-02-02,302440,-79592075,0,-0.002087975087022905,50300,48600,0
2026-02-02,307950,-1721905500,0,-0.014601932700177667,450000,430000,0
2026-02-02,310210,14056500,1,0.0003571071544118841,212500,214000,0
2026-02-02,314130,5033500,1,0.0017672997668676809,8600,8220,0
2026-02-02,316140,4835255075,1,0.02188324280619379,30350,30100,0
2026-02-02,317400,-62799180,0,-0.03855393026107049,4100,4200,0
2026-02-02,317450,-93186650,0,-0.010584821327154183,61500,60300,0
2026-02-02,319400,71434750,1,0.0019203097805084272,31300,33400,0
2026-02-02,319660,-529609100,0,-0.032943005914672634,60200,55500,0
2026-02-02,322000,-596812050,0,-0.10530986201298702,52700,50600,1
2026-02-02,322310,-124908200,0,-0.050322915128465505,27200,26500,0
2026-02-02,323410,-202296525,0,-0.00191896634000982,22950,22100,0
2026-02-02,326030,-2158759750,0,-0.024722603124032513,116900,111500,0
2026-02-02,327260,5080450,1,0.0018145548534083621,32500,33200,0
2026-02-02,328130,-413360900,0,-0.035859741206404935,37000,39400,0
2026-02-02,329180,-6674926500,0,-0.011583645356248243,574000,549000,0
2026-02-02,330590,-58497850,0,-0.004735356766764958,4335,4275,0
2026-02-02,336260,-307022200,0,-0.014649408937277442,33200,32000,0
2026-02-02,336370,-502661260,0,-0.09321156450439558,7880,7680,0
2026-02-02,336570,9810,1,1.1890695988161664e-06,9900,9170,0
2026-02-02,338840,86008200,1,0.0246910922858305,22400,22950,0
2026-02-02,344820,-211180050,0,-0.049432236789974014,26700,26750,0
2026-02-02,347700,-10970100,0,-0.0008604479464541044,27150,27200,0
2026-02-02,347850,6507100,1,0.00016794018836168017,92800,89000,0
2026-02-02,348210,-1724929100,0,-0.1936935558340553,94600,85000,0
2026-02-02,348370,123192200,1,0.006834002259202359,93900,82500,0
2026-02-02,352820,-3715711750,0,-0.024356472506663437,368000,357000,0
2026-02-02,353200,81223950,1,0.002707819410687052,62400,60700,0
2026-02-02,356860,-23879400,0,-0.004137286652564275,58700,58700,0
2026-02-02,357780,-4877615500,0,-0.14947757925214178,455500,419500,0
2026-02-02,358570,-128941420,0,-0.013922178349434005,15010,14500,0
2026-02-02,361610,-351306300,0,-0.016811645526680685,26900,25550,0
2026-02-02,365340,69500,1,8.833931493579166e-06,66800,64300,0
2026-02-02,373220,-5349250750,0,-0.006015801563202879,392500,380000,0
2026-02-02,375500,-447993950,0,-0.026585485379977673,43550,43550,0
2026-02-02,376300,-133146675,0,-0.015866800237930155,35950,35350,0
2026-02-02,377190,-51526565,0,-0.01777072239543097,3305,3280,0
2026-02-02,377300,-273709950,0,-0.0031894543854410072,65200,63500,0
2026-02-02,383220,334647800,1,0.012338879545900879,74300,70800,0
2026-02-02,383310,42450,1,5.2160939780327e-06,42950,38800,0
2026-02-02,388210,1276131300,1,0.11188828114902816,127800,123000,0
2026-02-02,388720,139100,1,9.233033015448922e-06,132000,128800,0
2026-02-02,389030,5182500,1,0.00449750231209098,3750,3455,0
2026-02-02,389470,-204217700,0,-0.022264717763450223,73100,72000,0
2026-02-02,397030,1952903050,1,0.1371516816418198,59400,61000,0
2026-02-02,399720,129619000,1,0.016981226688527456,69300,65800,0
2026-02-02,402340,24866603000,1,0.037279032114375416,537000,505000,0
2026-02-02,403870,774667750,1,0.02162328659777608,45000,42650,0
2026-02-02,417200,17080,1,1.5828592856702438e-06,17300,15950,0
2026-02-02,425040,124350860,1,0.06066710087188709,9940,9610,0
2026-02-02,432320,-54248540,0,-0.01570984156212362,3500,3405,0
2026-02-02,439260,-743492200,0,-0.028009138907019282,65300,68900,0
2026-02-02,443060,-3892020200,0,-0.04983623939624379,181500,174200,0
2026-02-02,450080,-191555150,0,-0.00422213345624337,67600,64300,0
2026-02-02,451800,58732360,1,0.00713233576128219,4590,4585,0
2026-02-02,452430,-129270000,0,-0.04166891814583603,37050,37750,0
2026-02-02,454910,-441471800,0,-0.006353298920413488,110400,107200,0
2026-02-02,456040,-37261000,0,-0.006076029133549497,69700,68500,0
2026-02-02,456160,-1892395450,0,-0.15510832836287156,74700,74300,0
2026-02-02,457190,-2735050,0,-8.739357727449734e-05,103100,103600,0
2026-02-02,460860,-121598025,0,-0.029928899797856665,8620,8190,0
2026-02-02,475150,-91813280,0,-0.01441477328093323,19950,18870,0
2026-02-02,475400,14261475,1,0.0030167236665244053,43700,40400,0
2026-02-02,475830,896422150,1,0.03990510690723886,108000,105800,0
2026-02-02,476830,-1396840050,0,-0.07124948006930205,144500,140700,0
2026-02-02,483650,540181800,1,0.027483501001049022,159200,158600,0
2026-02-02,484120,10997150,1,0.004288998591216759,23900,23400,0
2026-02-02,484590,-156471685,0,-0.030472659591104387,13050,12460,0
2026-02-02,484870,-1143778900,0,-0.0945873589212985,143700,132100,0
2026-02-02,486990,-755300,0,-8.463592353419631e-05,41500,41850,0
2026-02-02,488280,-220759300,0,-0.09413890656758948,23250,22000,0
2026-02-02,489790,181180200,1,0.006306769322095425,60900,56900,0
2026-02-02,490470,-10523550,0,-0.0011735885835904131,27500,26600,0
2026-02-02,494120,28955800,1,0.0056321910143661445,70700,67500,0
2026-02-02,499790,306199650,1,0.031036337965549995,51400,49750,0
2026-02-03,000050,-2627830,0,-0.0008858852651761681,9620,10820,0
2026-02-03,000070,-89574000,0,-0.019103139997883767,59900,60400,0
2026-02-03,000080,-469440490,0,-0.03842432036677897,17500,17420,0
2026-02-03,000100,-1004004150,0,-0.011614250967069136,106200,108100,0
2026-02-03,000120,-939508550,0,-0.04025827768397623,100500,102300,0
2026-02-03,000140,-12817650,0,-0.005907207048263774,9270,9350,0
2026-02-03,000150,4774244500,1,0.032794065126886186,859000,899000,0
2026-02-03,000210,126240300,2,0.014009530355448416,41550,43000,0
2026-02-03,000240,-1260170900,0,-0.04990227639879738,26600,26600,0
2026-02-03,000250,-3240764750,0,-0.02611623860097918,490000,529000,0
2026-02-03,000270,-3384588850,0,-0.005629384725383727,150100,154000,0
2026-02-03,000370,34514770,1,0.004692980845877247,5960,6300,0
2026-02-03,000480,-3040677,0,-0.0013797095171995204,4700,4700,0
2026-02-03,000490,-319186540,0,-0.10485357358859732,9850,10560,0
2026-02-03,000500,-128739200,0,-0.009027889847443864,82500,86200,0
2026-02-03,000520,47907060,2,0.020392724455036954,10820,10830,0
2026-02-03,000540,-11046740,0,-0.004750093392572981,3595,3620,0
2026-02-03,000660,63187564500,2,0.009569550508844265,874000,907000,0
2026-02-03,000670,16610100,1,0.0015520344591810108,59200,59200,0
2026-02-03,000720,1163041950,1,0.009617293025641262,100900,108600,0
2026-02-03,000810,-3577084250,0,-0.015817670031285272,490000,491500,0
2026-02-03,000860,16069680,1,0.007279913019842349,16600,16980,0
2026-02-03,000880,1369076050,1,0.015544167152540379,111700,117500,0
2026-02-03,000970,-12843340,0,-0.008419910808213008,6700,6690,0
2026-02-03,000990,-868527300,0,-0.017682939942542435,107300,112900,0
2026-02-03,001040,2086401750,1,0.03373039847581045,218000,212000,0
2026-02-03,001060,-1070992300,0,-0.13853345868886263,34600,33200,0
2026-02-03,001120,-67077325,0,-0.004392337919672277,38200,39400,0
2026-02-03,001200,11636016,1,0.0028099264367546844,4075,4275,0
2026-02-03,001250,-276995,0,-0.00014655640240016532,2265,2290,0
2026-02-03,001270,101180300,1,0.012525195780825317,73700,77900,0
2026-02-03,001340,-13179170,0,-0.004802003849753373,5960,6110,0
2026-02-03,001430,677977950,2,0.02319647607203784,73800,81500,0
2026-02-03,001440,1709369350,1,0.02976659081152147,27400,30800,0
2026-02-03,001450,-1442434950,0,-0.056812039181397114,27950,28400,0
2026-02-03,001510,64591433,2,0.014326557928383011,904,954,0
2026-02-03,001680,-144669275,0,-0.019241462872297763,21450,21700,0
2026-02-03,001720,645681900,2,0.02045575767944039,180000,192000,0
2026-02-03,001740,128555300,2,0.011129648231787597,5230,5220,0
2026-02-03,001750,-40348750,0,-0.015313742932575038,19990,20700,0
2026-02-03,001800,8372925,1,0.0006274920941909134,21100,21300,0
2026-02-03,001940,-14627050,0,-0.004428284133651147,23150,23300,0
2026-02-03,002020,-190783200,0,-0.021145344403935794,63800,69900,0
2026-02-03,002030,-35300000,0,-0.005893207461366928,283000,289000,0
2026-02-03,002170,48337100,1,0.02826730994152047,56700,57000,0
2026-02-03,002240,15184100,1,0.0025915855948114015,21700,21700,0
2026-02-03,002310,-12921575,0,-0.004020013563751613,7620,7940,0
2026-02-03,002320,16275720,2,0.005341552122381278,19910,20000,0
2026-02-03,002350,16075080,1,0.002047129640896661,7940,8040,0
2026-02-03,002380,1964188250,2,0.04442840229183369,490000,497500,0
2026-02-03,002450,-3035074,0,-0.002890110083884909,1165,1160,0
2026-02-03,002710,-60210420,0,-0.014014074693417995,16490,16390,0
2026-02-03,002790,510879100,1,0.02150345946142186,29050,29900,0
2026-02-03,002840,-8773600,0,-0.001336522202757255,138100,138200,0
2026-02-03,002960,-265237750,0,-0.04728367055887334,431500,431500,0
2026-02-03,003030,-174824850,0,-0.031833582134045135,130900,132600,0
2026-02-03,003090,346497625,2,0.02383803406763925,24000,25000,0
2026-02-03,0030R0,-12846944,0,-0.0047650490824078535,4505,4510,0
2026-02-03,003120,-6577050,0,-0.0020476813150889644,24500,24150,0
2026-02-03,003160,872142800,1,0.09282459874835029,32850,33200,0
2026-02-03,003230,-5702526000,0,-0.0680759412175517,1120000,1112000,0
2026-02-03,003240,-221168000,0,-0.021222435628758602,918000,936000,0
2026-02-03,003380,109823680,1,0.006497808890742946,14150,15090,0
2026-02-03,003490,-3494592975,0,-0.04117347442823486,22850,23050,0
2026-02-03,003530,-553319285,0,-0.03781528844597642,6230,6820,0
2026-02-03,003540,151991900,1,0.009384119171921446,30350,31900,0
2026-02-03,003545,68197100,1,0.011453997312730937,22400,22900,0
2026-02-03,003550,-925009800,0,-0.006555111414080899,90400,91500,0
2026-02-03,003570,-487825700,0,-0.028266396297660167,50500,51900,0
2026-02-03,003620,-66098500,0,-0.008709709366873828,3730,3750,0
2026-02-03,003670,4248802250,2,0.02108972009155878,223000,226500,0
2026-02-03,003690,75815720,2,0.0033063358303966187,11650,11770,0
2026-02-03,003850,-126074160,0,-0.015276662448542049,9100,9620,0
2026-02-03,003960,-2224750,0,-0.000670602909262939,35850,36200,0
2026-02-03,004000,319380950,2,0.025367021699072307,47400,48800,0
2026-02-03,004020,-879326225,0,-0.02156919567577578,30200,30550,0
2026-02-03,004090,15791315,2,0.008748147580276856,14340,14220,0
2026-02-03,004170,777281000,2,0.025027173145515082,325500,322000,0
2026-02-03,004250,-6967770,0,-0.005046651195939369,3730,3760,0
2026-02-03,004370,-737301500,0,-0.029314152793642204,406000,413500,0
2026-02-03,004490,-408237450,0,-0.04623918598408394,62800,63700,0
2026-02-03,004690,317207700,2,0.05571640378454147,139800,140400,0
2026-02-03,004700,-18960400,0,-0.0038849558588538538,74900,73400,0
2026-02-03,004710,-23685710,0,-0.012335210586082305,5860,5980,0
2026-02-03,004800,42280800,1,0.001707689898763589,142700,147900,0
2026-02-03,004980,-11470700,0,-0.004600638005434528,9960,10170,0
2026-02-03,004990,-1523872325,0,-0.045750002681038925,30500,31750,0
2026-02-03,005070,-13099200,0,-0.0007718754025148852,51600,52200,0
2026-02-03,005090,-18761300,0,-0.0058915121318242475,21500,22100,1
2026-02-03,005180,-115612600,0,-0.01598257111738491,75100,75700,0
2026-02-03,005250,-58037565,0,-0.008172854869435552,14990,15100,0
2026-02-03,005290,2718900,2,9.580067982893831e-05,53500,55200,0
2026-02-03,005300,408499800,2,0.03253855827495334,136800,135300,0
2026-02-03,005380,-3024646250,0,-0.0030054581432516613,487000,491500,0
2026-02-03,005387,-2600539000,0,-0.028334387004250488,260500,262500,0
2026-02-03,005420,-200245360,0,-0.031502149806699256,16280,16550,0
2026-02-03,005430,-33671900,0,-0.015479298712959744,68000,68700,0
2026-02-03,005440,1088363220,2,0.07094481523808822,9500,9840,0
2026-02-03,005490,4515018250,1,0.015626650988805637,349000,357000,0
2026-02-03,005610,-8965000,0,-0.0020654818682213317,50400,50300,0
2026-02-03,005680,49627070,1,0.020886813973063974,11280,11880,0
2026-02-03,005690,-23624090,0,-0.0027468495662036885,13750,14330,0
2026-02-03,005710,-19299940,0,-0.007386397315378377,13050,13040,0
2026-02-03,005830,-3729329100,0,-0.03809292861518714,143700,141100,0
2026-02-03,005850,1446833300,1,0.0568415689418052,54200,54800,0
2026-02-03,005880,317635121,2,0.04789101247323919,2015,2055,0
2026-02-03,005930,43757079800,1,0.004413045202352037,157900,167500,0
2026-02-03,005935,4872358500,2,0.004951254538837578,114500,120600,0
2026-02-03,005940,943336925,1,0.00978655101886743,26050,27050,0
2026-02-03,006040,-715559225,0,-0.038962010427052884,40900,41600,0
2026-02-03,006060,-15912005,0,-0.008836733186498774,3235,3255,0
2026-02-03,006110,-217066550,0,-0.05001515870260013,30600,29500,0
2026-02-03,006120,67479100,1,0.006674709723321823,55300,55100,0
2026-02-03,006220,304042860,2,0.04934827590460403,16310,16300,0
2026-02-03,006260,571016500,1,0.008358765104993887,205500,215500,0
2026-02-03,006280,-64764750,0,-0.0033936467437066355,161200,163300,0
2026-02-03,006360,-639374925,0,-0.03891119136129787,18530,19200,0
2026-02-03,006400,1946689250,1,0.006450416267264825,366500,374500,0
2026-02-03,006650,275116400,1,0.028950478796169632,153600,146200,0
2026-02-03,006730,-225721920,0,-0.01913348089399635,18030,18170,0
2026-02-03,006800,-7469008250,0,-0.026368093169964087,43050,49950,0
2026-02-03,00680K,978296225,1,0.040211495821742944,15850,17800,0
2026-02-03,006840,-13927070,0,-0.013724453523787645,7740,7660,0
2026-02-03,007070,1159897425,2,0.05954137604279103,22650,23300,0
2026-02-03,007160,16913950,2,0.005244635658914728,60000,64500,0
2026-02-03,007310,34068750,2,0.0022252742612357255,379500,382000,0
2026-02-03,007340,-112186900,0,-0.007533865147971728,24650,25450,0
2026-02-03,007660,-531746850,0,-0.006117903463905572,114200,118400,0
